"","IdLandkreis","geometry","Region","Federal.State","Bevölkerunginsgesamt","Meldedatum","sum.cases","sevenDaySum","caserate"
"11",1058,"{""type"":""Polygon"",""coordinates"":[[[10.03117,54.636575],[10.021237,54.643836],[9.968508,54.645107],[9.964224,54.627587],[9.945232,54.636725],[9.933281,54.623987],[9.907291,54.6152],[9.877907,54.598601],[9.861667,54.595955],[9.825735,54.581757],[9.780501,54.555786],[9.765669,54.555689],[9.745658,54.543482],[9.742548,54.529902],[9.721693,54.529181],[9.712775,54.516728],[9.712987,54.498799],[9.69742,54.490118],[9.675124,54.496073],[9.63177,54.473229],[9.641331,54.454567],[9.589461,54.434559],[9.558519,54.4318],[9.550821,54.396251],[9.565733,54.372847],[9.556189,54.357862],[9.51262,54.350542],[9.494714,54.340622],[9.46135,54.336822],[9.440899,54.344257],[9.414697,54.345982],[9.402012,54.323315],[9.402943,54.310312],[9.393511,54.288965],[9.410127,54.261362],[9.441262,54.247215],[9.433205,54.236954],[9.438606,54.200062],[9.430555,54.187456],[9.442803,54.173819],[9.372137,54.152815],[9.325486,54.135897],[9.313769,54.118667],[9.31683,54.092298],[9.311084,54.063437],[9.336585,54.063982],[9.348796,54.071039],[9.378552,54.063782],[9.416662,54.069966],[9.439036,54.069942],[9.453435,54.087686],[9.474103,54.091037],[9.49326,54.085211],[9.517119,54.096789],[9.570618,54.092483],[9.60155,54.062764],[9.60497,54.048749],[9.657693,54.047041],[9.694836,54.051507],[9.718629,54.042434],[9.767264,54.053336],[9.815832,54.046911],[9.816629,54.021578],[9.856197,54.01948],[9.86433,54.01203],[9.898758,54.010306],[9.944359,54.021762],[9.954902,54.053002],[9.936914,54.053533],[9.933834,54.085933],[9.951513,54.124092],[9.979021,54.136612],[9.995446,54.149719],[10.016158,54.13351],[10.034851,54.128785],[10.05627,54.132114],[10.071767,54.125369],[10.094631,54.1329],[10.107953,54.129269],[10.126771,54.142303],[10.120856,54.169649],[10.129956,54.231127],[10.103811,54.237386],[10.123428,54.255514],[10.094555,54.263128],[10.089917,54.289566],[10.057636,54.28837],[10.042066,54.312127],[10.058529,54.329946],[10.092818,54.328454],[10.105324,54.336656],[10.097204,54.350529],[10.070436,54.343733],[10.032632,54.349336],[10.03926,54.360494],[10.061449,54.35998],[10.070131,54.371125],[10.116299,54.370493],[10.139649,54.38888],[10.131828,54.402996],[10.146353,54.410785],[10.157364,54.429193],[10.168517,54.432845],[10.19268,54.456055],[10.170579,54.469171],[10.134027,54.484338],[10.020985,54.475417],[9.997511,54.468628],[9.929458,54.461961],[9.913749,54.452376],[9.865162,54.44826],[9.843842,54.461234],[9.842884,54.47647],[9.879804,54.475947],[9.964664,54.502478],[9.998329,54.521655],[10.027395,54.556053],[10.026804,54.603484],[10.033554,54.62074],[10.03117,54.636575]]]}","Rendsburg-Eckernförde (Kreis)","Schleswig-Holstein",274765,"2022-01-24",207,2000,727.894746419668
"12",1059,"{""type"":""MultiPolygon"",""coordinates"":[[[[10.03117,54.636575],[10.032521,54.660268],[10.00936,54.661792],[9.976872,54.673759],[9.949327,54.674497],[9.938118,54.660675],[9.945232,54.636725],[9.964224,54.627587],[9.968508,54.645107],[10.021237,54.643836],[10.03117,54.636575]]],[[[9.675124,54.496073],[9.663996,54.50721],[9.631483,54.511678],[9.574697,54.501354],[9.605156,54.52678],[9.625875,54.521762],[9.697223,54.527437],[9.712789,54.520386],[9.719434,54.52988],[9.734423,54.532109],[9.753336,54.557636],[9.767525,54.56425],[9.770596,54.580656],[9.788832,54.573278],[9.819012,54.583696],[9.833304,54.597151],[9.876662,54.609638],[9.896412,54.624823],[9.928438,54.6273],[9.938313,54.669821],[9.945913,54.677342],[9.993986,54.688693],[10.023173,54.692166],[9.989605,54.71762],[9.976612,54.757357],[9.957234,54.779856],[9.906108,54.797264],[9.9006,54.772842],[9.872387,54.752083],[9.836198,54.758809],[9.801716,54.784325],[9.791877,54.79781],[9.710211,54.808945],[9.662635,54.823476],[9.65354,54.820715],[9.622936,54.831851],[9.603801,54.83111],[9.589866,54.845713],[9.601401,54.868321],[9.573677,54.863709],[9.523448,54.836847],[9.511688,54.835966],[9.49195,54.822636],[9.505431,54.810207],[9.50218,54.779275],[9.493335,54.769252],[9.47471,54.772379],[9.453088,54.752118],[9.379015,54.7532],[9.357588,54.780849],[9.405607,54.795559],[9.401891,54.806521],[9.422934,54.823223],[9.411131,54.842297],[9.382681,54.839201],[9.370822,54.819214],[9.354649,54.814397],[9.34361,54.800248],[9.329346,54.805569],[9.269911,54.812166],[9.250081,54.809715],[9.235755,54.831104],[9.240138,54.849984],[9.155061,54.870661],[9.113357,54.873544],[9.114554,54.858812],[9.099072,54.815116],[9.119217,54.787254],[9.111276,54.767942],[9.078257,54.756358],[9.075385,54.696618],[9.124489,54.690607],[9.147377,54.699829],[9.171744,54.698704],[9.167199,54.686476],[9.186446,54.661211],[9.222578,54.648035],[9.212569,54.635043],[9.232189,54.624146],[9.242143,54.607665],[9.253851,54.60393],[9.262508,54.574651],[9.284957,54.571538],[9.292111,54.560582],[9.311224,54.553213],[9.292668,54.536492],[9.297863,54.525248],[9.280738,54.515253],[9.286405,54.497172],[9.318081,54.472819],[9.327013,54.447808],[9.275278,54.413843],[9.264443,54.399856],[9.257203,54.370862],[9.204785,54.381765],[9.175955,54.334932],[9.191215,54.333377],[9.194681,54.316422],[9.212284,54.326644],[9.227534,54.32582],[9.231944,54.346617],[9.258901,54.344048],[9.272946,54.302196],[9.287785,54.275265],[9.307634,54.272213],[9.32427,54.281062],[9.3626,54.280149],[9.364599,54.292766],[9.393511,54.288965],[9.402943,54.310312],[9.402012,54.323315],[9.414697,54.345982],[9.440899,54.344257],[9.46135,54.336822],[9.494714,54.340622],[9.51262,54.350542],[9.556189,54.357862],[9.565733,54.372847],[9.550821,54.396251],[9.558519,54.4318],[9.589461,54.434559],[9.641331,54.454567],[9.63177,54.473229],[9.675124,54.496073]]]]}","Schleswig-Flensburg (Kreis)","Schleswig-Holstein",202647,"2022-01-25",330,1739,858.142484221331
"13",1060,"{""type"":""Polygon"",""coordinates"":[[[10.417471,54.083245],[10.419035,54.072083],[10.373846,54.072835],[10.357489,54.082625],[10.354824,54.107715],[10.283242,54.1004],[10.266348,54.090733],[10.244919,54.08735],[10.186984,54.069319],[10.174707,54.059264],[10.155838,54.055316],[10.138335,54.060161],[10.087769,54.055595],[10.055895,54.057129],[10.035648,54.037593],[10.015125,54.041646],[10.000721,54.024345],[9.975883,54.028473],[9.961957,54.018471],[9.944359,54.021762],[9.898758,54.010306],[9.86433,54.01203],[9.83457,53.99657],[9.832888,53.964251],[9.803477,53.981947],[9.813133,53.945765],[9.807163,53.935384],[9.780718,53.938252],[9.77369,53.927001],[9.757885,53.929118],[9.76177,53.903009],[9.751445,53.893039],[9.763599,53.87315],[9.824481,53.845772],[9.821373,53.825937],[9.849804,53.829647],[9.880838,53.810904],[9.881477,53.798042],[9.867221,53.781736],[9.895583,53.77557],[9.896807,53.755038],[9.915942,53.75035],[9.940644,53.752],[9.971637,53.770059],[9.984677,53.759989],[9.978667,53.742786],[9.943891,53.70428],[9.934876,53.678973],[9.945376,53.652928],[9.965451,53.64882],[9.990277,53.650713],[9.998696,53.681467],[10.065943,53.685002],[10.072805,53.709634],[10.02726,53.72565],[10.022741,53.749531],[10.04231,53.765426],[10.088497,53.768723],[10.11204,53.766167],[10.108483,53.745249],[10.127425,53.745721],[10.146641,53.762766],[10.132588,53.77144],[10.149658,53.787364],[10.177811,53.792004],[10.194942,53.802729],[10.218308,53.782508],[10.262762,53.783706],[10.262571,53.796471],[10.241136,53.818411],[10.244975,53.831742],[10.28563,53.847099],[10.289571,53.855164],[10.311008,53.855755],[10.330166,53.871818],[10.353682,53.853421],[10.378569,53.864733],[10.395293,53.862044],[10.412444,53.872855],[10.443044,53.883787],[10.452769,53.902565],[10.466979,53.899237],[10.502631,53.902026],[10.502115,53.909015],[10.533857,53.91881],[10.550228,53.929252],[10.544419,53.949455],[10.515887,53.963016],[10.517478,53.980073],[10.500305,53.984871],[10.456013,53.989408],[10.475692,54.012937],[10.50148,54.027418],[10.540462,54.017711],[10.55182,54.026814],[10.547934,54.044141],[10.564162,54.068123],[10.542095,54.06559],[10.504795,54.072621],[10.48452,54.058735],[10.454201,54.059976],[10.417471,54.083245]]]}","Segeberg (Kreis)","Schleswig-Holstein",278007,"2022-01-25",294,2704,972.637379634326
"14",1061,"{""type"":""Polygon"",""coordinates"":[[[9.86433,54.01203],[9.856197,54.01948],[9.816629,54.021578],[9.815832,54.046911],[9.767264,54.053336],[9.718629,54.042434],[9.694836,54.051507],[9.657693,54.047041],[9.60497,54.048749],[9.60155,54.062764],[9.570618,54.092483],[9.517119,54.096789],[9.49326,54.085211],[9.474103,54.091037],[9.453435,54.087686],[9.439036,54.069942],[9.416662,54.069966],[9.378552,54.063782],[9.348796,54.071039],[9.336585,54.063982],[9.311084,54.063437],[9.304123,54.042953],[9.291476,54.030732],[9.305198,54.016168],[9.291158,53.982553],[9.275081,53.978138],[9.244588,53.957029],[9.238743,53.948508],[9.209319,53.933689],[9.198434,53.889432],[9.218976,53.88868],[9.303597,53.868759],[9.334678,53.855344],[9.351596,53.840452],[9.377096,53.832232],[9.400016,53.811179],[9.428195,53.753088],[9.46041,53.73089],[9.487821,53.725708],[9.517639,53.713861],[9.557299,53.714629],[9.58342,53.722192],[9.567288,53.753259],[9.642626,53.773685],[9.661756,53.80262],[9.67525,53.851394],[9.656085,53.857141],[9.647517,53.879443],[9.67015,53.889298],[9.751445,53.893039],[9.76177,53.903009],[9.757885,53.929118],[9.77369,53.927001],[9.780718,53.938252],[9.807163,53.935384],[9.813133,53.945765],[9.803477,53.981947],[9.832888,53.964251],[9.83457,53.99657],[9.86433,54.01203]]]}","Steinburg (Kreis)","Schleswig-Holstein",130706,"2022-01-25",125,739,565.391030251098
"15",1062,"{""type"":""Polygon"",""coordinates"":[[[10.579576,53.897626],[10.579302,53.906259],[10.545275,53.909492],[10.533857,53.91881],[10.502115,53.909015],[10.502631,53.902026],[10.466979,53.899237],[10.452769,53.902565],[10.443044,53.883787],[10.412444,53.872855],[10.395293,53.862044],[10.378569,53.864733],[10.353682,53.853421],[10.330166,53.871818],[10.311008,53.855755],[10.289571,53.855164],[10.28563,53.847099],[10.244975,53.831742],[10.241136,53.818411],[10.262571,53.796471],[10.262762,53.783706],[10.218308,53.782508],[10.194942,53.802729],[10.177811,53.792004],[10.149658,53.787364],[10.132588,53.77144],[10.146641,53.762766],[10.127425,53.745721],[10.108483,53.745249],[10.11204,53.766167],[10.088497,53.768723],[10.04231,53.765426],[10.022741,53.749531],[10.02726,53.72565],[10.072805,53.709634],[10.081842,53.72042],[10.121056,53.713395],[10.126388,53.71963],[10.171426,53.737427],[10.191279,53.722187],[10.157523,53.705029],[10.159455,53.690819],[10.145027,53.676178],[10.171684,53.668965],[10.195414,53.654969],[10.210148,53.636517],[10.195185,53.607585],[10.19576,53.584707],[10.165628,53.58251],[10.147442,53.566322],[10.166872,53.537432],[10.163203,53.520978],[10.186645,53.512766],[10.210601,53.520047],[10.226542,53.495416],[10.236679,53.496354],[10.243584,53.508608],[10.268208,53.5073],[10.273645,53.525759],[10.299524,53.522164],[10.292252,53.538929],[10.307144,53.551875],[10.346707,53.565049],[10.353056,53.571365],[10.387608,53.577997],[10.418379,53.602228],[10.436563,53.605374],[10.470425,53.596761],[10.508869,53.608903],[10.515294,53.620386],[10.493182,53.633487],[10.460031,53.632286],[10.440378,53.643976],[10.432796,53.657477],[10.405015,53.669274],[10.411801,53.702729],[10.443177,53.700546],[10.446174,53.713539],[10.399366,53.737363],[10.441836,53.740786],[10.443336,53.753059],[10.46984,53.766239],[10.485838,53.76546],[10.503502,53.753468],[10.510704,53.761086],[10.533888,53.762743],[10.540472,53.79141],[10.58228,53.804649],[10.564496,53.82153],[10.565397,53.834735],[10.615325,53.843116],[10.591908,53.853466],[10.594289,53.872257],[10.563511,53.884646],[10.579576,53.897626]]]}","Stormarn (Kreis)","Schleswig-Holstein",244989,"2022-01-25",811,4280,1747.01721301773
"16",2000,"{""type"":""MultiPolygon"",""coordinates"":[[[[10.236679,53.496354],[10.226542,53.495416],[10.210601,53.520047],[10.186645,53.512766],[10.163203,53.520978],[10.166872,53.537432],[10.147442,53.566322],[10.165628,53.58251],[10.19576,53.584707],[10.195185,53.607585],[10.210148,53.636517],[10.195414,53.654969],[10.171684,53.668965],[10.145027,53.676178],[10.159455,53.690819],[10.157523,53.705029],[10.191279,53.722187],[10.171426,53.737427],[10.126388,53.71963],[10.121056,53.713395],[10.081842,53.72042],[10.072805,53.709634],[10.065943,53.685002],[9.998696,53.681467],[9.990277,53.650713],[9.965451,53.64882],[9.945376,53.652928],[9.904752,53.651787],[9.904691,53.641795],[9.836707,53.58753],[9.816157,53.58622],[9.798115,53.595922],[9.786687,53.611559],[9.770634,53.61623],[9.763673,53.627495],[9.743436,53.597576],[9.734365,53.565216],[9.770567,53.563071],[9.810192,53.555194],[9.820716,53.547065],[9.80476,53.531376],[9.772076,53.543386],[9.768861,53.505279],[9.800788,53.488237],[9.799804,53.469637],[9.861543,53.439543],[9.895945,53.457385],[9.913899,53.448429],[9.924552,53.419624],[9.942016,53.421052],[9.949212,53.43095],[9.984433,53.415414],[9.99639,53.426113],[10.021588,53.430617],[10.051811,53.463919],[10.094698,53.44294],[10.107491,53.427402],[10.131211,53.423571],[10.152813,53.406792],[10.175689,53.396582],[10.224715,53.395183],[10.243128,53.398746],[10.255154,53.415486],[10.307954,53.433201],[10.325959,53.44964],[10.297844,53.451592],[10.26943,53.46406],[10.255587,53.47825],[10.238367,53.483264],[10.236679,53.496354]]],[[[9.73204,53.557472],[9.730315,53.558019],[9.730104,53.557581],[9.73204,53.557472]]]]}","Hamburg (Kreisfreie Stadt)","Hamburg",1852478,"2022-01-24",172,28666,1547.4407793237
"17",3101,"{""type"":""Polygon"",""coordinates"":[[[10.609443,52.344196],[10.589914,52.351919],[10.558666,52.345347],[10.538401,52.327933],[10.534024,52.34443],[10.520673,52.357469],[10.50351,52.349696],[10.475657,52.351081],[10.485045,52.320151],[10.44896,52.328748],[10.440705,52.321621],[10.424325,52.330228],[10.426876,52.269081],[10.445225,52.248872],[10.43297,52.242813],[10.429589,52.221279],[10.43932,52.20329],[10.484508,52.208303],[10.506922,52.186852],[10.538463,52.194051],[10.545776,52.204337],[10.57435,52.203729],[10.576462,52.223407],[10.597228,52.222628],[10.601998,52.251718],[10.642989,52.295424],[10.623077,52.303585],[10.618557,52.31431],[10.628284,52.328987],[10.609443,52.344196]]]}","Braunschweig (Kreisfreie Stadt)","Niedersachsen",248561,"2022-01-25",218,1964,790.148092419969
"18",3102,"{""type"":""Polygon"",""coordinates"":[[[10.429589,52.221279],[10.410877,52.21936],[10.391366,52.203496],[10.373977,52.202724],[10.367628,52.186599],[10.346782,52.176033],[10.319558,52.176667],[10.318057,52.18948],[10.283922,52.174965],[10.257476,52.183023],[10.234005,52.170196],[10.233451,52.130187],[10.270573,52.104236],[10.303382,52.107099],[10.328627,52.086963],[10.345649,52.049244],[10.328198,52.042186],[10.294771,52.050795],[10.286169,52.033829],[10.329866,52.025404],[10.326093,52.013031],[10.399616,52.028533],[10.438907,52.055787],[10.469599,52.045805],[10.460902,52.073499],[10.429046,52.111927],[10.433996,52.132077],[10.484289,52.171723],[10.499956,52.175439],[10.506922,52.186852],[10.484508,52.208303],[10.43932,52.20329],[10.429589,52.221279]]]}","Salzgitter (Kreisfreie Stadt)","Niedersachsen",103866,"2022-01-25",133,1706,1642.50091464002
"19",3103,"{""type"":""Polygon"",""coordinates"":[[[10.890571,52.46012],[10.875249,52.474569],[10.855836,52.474445],[10.822184,52.483064],[10.795796,52.483332],[10.781473,52.49508],[10.743586,52.466743],[10.738397,52.443089],[10.724606,52.451471],[10.673865,52.462417],[10.664482,52.449202],[10.646581,52.443757],[10.661408,52.39441],[10.670488,52.379334],[10.688714,52.380179],[10.715366,52.371836],[10.723792,52.354143],[10.742028,52.356035],[10.774774,52.338967],[10.813414,52.342533],[10.814657,52.327087],[10.83594,52.326832],[10.851253,52.317794],[10.861416,52.33335],[10.887109,52.345375],[10.866999,52.357256],[10.868316,52.387218],[10.896406,52.397247],[10.900254,52.408377],[10.882159,52.421206],[10.890571,52.46012]]]}","Wolfsburg (Kreisfreie Stadt)","Niedersachsen",123840,"2022-01-25",181,928,749.354005167959
"20",3151,"{""type"":""Polygon"",""coordinates"":[[[10.759314,52.79583],[10.722943,52.783761],[10.695082,52.781715],[10.66962,52.765208],[10.636319,52.772218],[10.601948,52.795656],[10.593669,52.794638],[10.579611,52.815224],[10.556426,52.830699],[10.524554,52.832497],[10.459627,52.80917],[10.44441,52.815763],[10.399773,52.775616],[10.403515,52.75921],[10.380948,52.734922],[10.366195,52.729719],[10.370495,52.702398],[10.384499,52.6906],[10.390475,52.673837],[10.405979,52.65753],[10.381792,52.628874],[10.413142,52.610125],[10.398664,52.585169],[10.381052,52.579155],[10.392313,52.555381],[10.377162,52.552053],[10.355512,52.56179],[10.334687,52.538877],[10.311249,52.536181],[10.306235,52.522522],[10.289171,52.527546],[10.273742,52.51064],[10.288988,52.506333],[10.277128,52.485967],[10.289806,52.47325],[10.291912,52.447902],[10.315519,52.444505],[10.333427,52.429378],[10.347548,52.431422],[10.368831,52.411352],[10.384262,52.370919],[10.425007,52.378937],[10.424694,52.355509],[10.401935,52.351769],[10.424325,52.330228],[10.440705,52.321621],[10.44896,52.328748],[10.485045,52.320151],[10.475657,52.351081],[10.50351,52.349696],[10.520673,52.357469],[10.534024,52.34443],[10.538401,52.327933],[10.558666,52.345347],[10.589914,52.351919],[10.609443,52.344196],[10.619066,52.357131],[10.613809,52.382852],[10.647524,52.38575],[10.670488,52.379334],[10.661408,52.39441],[10.646581,52.443757],[10.664482,52.449202],[10.673865,52.462417],[10.724606,52.451471],[10.738397,52.443089],[10.743586,52.466743],[10.781473,52.49508],[10.795796,52.483332],[10.822184,52.483064],[10.855836,52.474445],[10.875249,52.474569],[10.890571,52.46012],[10.934543,52.471795],[10.943556,52.49235],[10.97484,52.501363],[11.008782,52.496748],[10.95987,52.534867],[10.942337,52.555949],[10.939716,52.588831],[10.975629,52.606825],[10.976968,52.624142],[10.964248,52.625855],[10.930323,52.61142],[10.90484,52.627076],[10.877759,52.663832],[10.859372,52.674841],[10.833129,52.700939],[10.82446,52.717975],[10.796505,52.714681],[10.788822,52.732236],[10.79179,52.747533],[10.756182,52.782877],[10.759314,52.79583]]]}","Gifhorn (Landkreis)","Niedersachsen",177227,"2022-01-25",210,1023,577.225817736575
"21",3153,"{""type"":""Polygon"",""coordinates"":[[[10.469599,52.045805],[10.438907,52.055787],[10.399616,52.028533],[10.326093,52.013031],[10.329866,52.025404],[10.286169,52.033829],[10.266152,52.015771],[10.230419,52.003741],[10.204689,52.00699],[10.194754,52.002093],[10.200433,51.969434],[10.190639,51.955529],[10.119931,51.957007],[10.087579,51.960174],[10.065526,51.92736],[10.106181,51.902393],[10.098318,51.883532],[10.11822,51.872273],[10.114249,51.835441],[10.14332,51.829783],[10.137091,51.813329],[10.153715,51.793543],[10.169127,51.812784],[10.182097,51.80882],[10.211922,51.816299],[10.232187,51.83259],[10.271195,51.813538],[10.265614,51.79523],[10.281835,51.779887],[10.313881,51.76612],[10.351518,51.767472],[10.378752,51.788823],[10.416029,51.78004],[10.459303,51.766164],[10.499275,51.76322],[10.485148,51.704253],[10.504991,51.664328],[10.524393,51.672122],[10.537746,51.668775],[10.56771,51.679818],[10.593425,51.68016],[10.626927,51.670116],[10.651663,51.642676],[10.677283,51.638376],[10.701372,51.642188],[10.670507,51.666913],[10.664338,51.688726],[10.667788,51.710467],[10.642449,51.725037],[10.628862,51.756089],[10.593025,51.767664],[10.58152,51.780006],[10.583731,51.799183],[10.574262,51.811387],[10.576971,51.842987],[10.584469,51.853057],[10.60151,51.85415],[10.618154,51.869553],[10.630017,51.871403],[10.649322,51.889105],[10.648895,51.907173],[10.638159,51.915966],[10.613314,51.921515],[10.622478,51.947541],[10.603366,51.977347],[10.586779,51.982732],[10.561227,52.004066],[10.535545,51.982893],[10.532928,51.970517],[10.500743,51.979093],[10.483507,51.990831],[10.478881,52.004916],[10.49621,52.017853],[10.476715,52.031505],[10.469599,52.045805]]]}","Goslar (Landkreis)","Niedersachsen",134688,"2022-01-25",325,1271,943.662390116417
"22",3154,"{""type"":""Polygon"",""coordinates"":[[[10.964415,52.056643],[10.973132,52.073978],[10.970256,52.086672],[10.940505,52.096248],[10.94216,52.10309],[10.980252,52.108085],[11.009163,52.119928],[11.01747,52.12826],[11.044135,52.133666],[11.060431,52.153726],[11.053706,52.172786],[11.035924,52.171728],[11.014309,52.181906],[11.014575,52.194965],[11.029448,52.211448],[11.077185,52.218677],[11.086244,52.228634],[11.073267,52.24324],[11.059675,52.242561],[11.052168,52.267364],[11.029067,52.270121],[11.012507,52.29132],[11.036489,52.30002],[11.036015,52.310396],[11.005756,52.328925],[11.007046,52.345684],[11.037599,52.345541],[11.069461,52.35793],[11.059618,52.38111],[11.046753,52.38787],[11.020274,52.391171],[11.005579,52.408872],[10.960531,52.436806],[10.934543,52.471795],[10.890571,52.46012],[10.882159,52.421206],[10.900254,52.408377],[10.896406,52.397247],[10.868316,52.387218],[10.866999,52.357256],[10.887109,52.345375],[10.861416,52.33335],[10.851253,52.317794],[10.83594,52.326832],[10.814657,52.327087],[10.813414,52.342533],[10.774774,52.338967],[10.742028,52.356035],[10.723792,52.354143],[10.715366,52.371836],[10.688714,52.380179],[10.670488,52.379334],[10.647524,52.38575],[10.613809,52.382852],[10.619066,52.357131],[10.609443,52.344196],[10.628284,52.328987],[10.618557,52.31431],[10.623077,52.303585],[10.642989,52.295424],[10.715622,52.303257],[10.732002,52.293243],[10.730467,52.279881],[10.739701,52.245974],[10.756148,52.236874],[10.761306,52.224505],[10.779849,52.217627],[10.783394,52.206268],[10.813685,52.206346],[10.845984,52.174381],[10.885166,52.180071],[10.889278,52.163076],[10.864893,52.121032],[10.835744,52.117313],[10.835564,52.106888],[10.815587,52.088944],[10.802066,52.088979],[10.794144,52.074302],[10.801429,52.048001],[10.859291,52.052113],[10.876505,52.058959],[10.93494,52.059714],[10.964415,52.056643]]]}","Helmstedt (Landkreis)","Niedersachsen",91518,"2022-01-25",62,513,560.545466465613
"23",3155,"{""type"":""MultiPolygon"",""coordinates"":[[[[10.065526,51.92736],[10.033581,51.947799],[10.024405,51.939232],[10.004273,51.942615],[10.00003,51.932684],[10.00521,51.909224],[9.969196,51.896906],[9.944693,51.91259],[9.925537,51.903369],[9.916338,51.914218],[9.894248,51.906155],[9.860322,51.898601],[9.8294,51.886277],[9.803328,51.884841],[9.784024,51.864458],[9.764037,51.865803],[9.738507,51.877939],[9.718417,51.881497],[9.68666,51.860212],[9.682625,51.839667],[9.657705,51.832566],[9.642877,51.818039],[9.616552,51.810937],[9.579181,51.789787],[9.581359,51.775511],[9.561348,51.762723],[9.557455,51.739913],[9.542051,51.739906],[9.50319,51.727719],[9.46674,51.705717],[9.440781,51.695742],[9.435492,51.675442],[9.437128,51.65353],[9.417318,51.647269],[9.440457,51.650394],[9.453276,51.645749],[9.468821,51.654163],[9.493104,51.657548],[9.496522,51.630991],[9.522864,51.6262],[9.541806,51.639338],[9.565233,51.625391],[9.609645,51.629576],[9.625999,51.636914],[9.637835,51.608805],[9.685331,51.582017],[9.722387,51.601529],[9.728576,51.612374],[9.790182,51.607462],[9.817807,51.599318],[9.831327,51.612695],[9.857895,51.60802],[9.870308,51.613143],[9.915169,51.603222],[9.95161,51.605614],[9.959806,51.617871],[10.000587,51.612335],[10.029108,51.619659],[10.070684,51.609183],[10.103369,51.622352],[10.12299,51.616136],[10.137796,51.640599],[10.155481,51.638124],[10.156727,51.660692],[10.141408,51.666825],[10.143767,51.683073],[10.138944,51.707696],[10.119451,51.727776],[10.144457,51.739855],[10.149811,51.75404],[10.153715,51.793543],[10.137091,51.813329],[10.14332,51.829783],[10.114249,51.835441],[10.11822,51.872273],[10.098318,51.883532],[10.106181,51.902393],[10.065526,51.92736]]],[[[9.647755,51.552511],[9.672378,51.568404],[9.634004,51.584485],[9.625199,51.573669],[9.647755,51.552511]]]]}","Northeim (Landkreis)","Niedersachsen",131772,"2022-01-25",97,476,361.230003339101
"24",3157,"{""type"":""Polygon"",""coordinates"":[[[10.291912,52.447902],[10.251954,52.436641],[10.254201,52.4214],[10.218669,52.429286],[10.202191,52.425916],[10.197606,52.406981],[10.179891,52.396017],[10.159837,52.398148],[10.130702,52.393997],[10.145202,52.378473],[10.148201,52.359505],[10.125524,52.33787],[10.12577,52.322392],[10.083592,52.339341],[10.079126,52.306607],[10.040443,52.29367],[10.034468,52.283766],[10.028617,52.263661],[9.999687,52.257824],[9.998499,52.23026],[10.047366,52.23109],[10.064712,52.222074],[10.08381,52.229877],[10.143441,52.235385],[10.159773,52.22532],[10.183361,52.234457],[10.203423,52.22963],[10.231538,52.215095],[10.248277,52.21363],[10.258931,52.197637],[10.257476,52.183023],[10.283922,52.174965],[10.318057,52.18948],[10.319558,52.176667],[10.346782,52.176033],[10.367628,52.186599],[10.373977,52.202724],[10.391366,52.203496],[10.410877,52.21936],[10.429589,52.221279],[10.43297,52.242813],[10.445225,52.248872],[10.426876,52.269081],[10.424325,52.330228],[10.401935,52.351769],[10.424694,52.355509],[10.425007,52.378937],[10.384262,52.370919],[10.368831,52.411352],[10.347548,52.431422],[10.333427,52.429378],[10.315519,52.444505],[10.291912,52.447902]]]}","Peine (Landkreis)","Niedersachsen",135844,"2022-01-25",209,961,707.429109861312
"25",3158,"{""type"":""MultiPolygon"",""coordinates"":[[[[10.801429,52.048001],[10.794144,52.074302],[10.802066,52.088979],[10.815587,52.088944],[10.835564,52.106888],[10.835744,52.117313],[10.864893,52.121032],[10.889278,52.163076],[10.885166,52.180071],[10.845984,52.174381],[10.813685,52.206346],[10.783394,52.206268],[10.779849,52.217627],[10.761306,52.224505],[10.756148,52.236874],[10.739701,52.245974],[10.730467,52.279881],[10.732002,52.293243],[10.715622,52.303257],[10.642989,52.295424],[10.601998,52.251718],[10.597228,52.222628],[10.576462,52.223407],[10.57435,52.203729],[10.545776,52.204337],[10.538463,52.194051],[10.506922,52.186852],[10.499956,52.175439],[10.484289,52.171723],[10.433996,52.132077],[10.429046,52.111927],[10.460902,52.073499],[10.469599,52.045805],[10.476715,52.031505],[10.49621,52.017853],[10.478881,52.004916],[10.483507,51.990831],[10.500743,51.979093],[10.532928,51.970517],[10.535545,51.982893],[10.561227,52.004066],[10.57297,52.010446],[10.600194,52.007166],[10.633513,52.012894],[10.655492,52.024687],[10.647887,52.041721],[10.703939,52.049943],[10.738624,52.047864],[10.787394,52.050185],[10.801429,52.048001]]],[[[10.234005,52.170196],[10.211882,52.179761],[10.190927,52.166925],[10.181017,52.141878],[10.192603,52.138679],[10.183748,52.117204],[10.179243,52.091125],[10.196568,52.083561],[10.202752,52.059384],[10.192801,52.044874],[10.200949,52.034811],[10.204689,52.00699],[10.230419,52.003741],[10.266152,52.015771],[10.286169,52.033829],[10.294771,52.050795],[10.328198,52.042186],[10.345649,52.049244],[10.328627,52.086963],[10.303382,52.107099],[10.270573,52.104236],[10.233451,52.130187],[10.234005,52.170196]]]]}","Wolfenbüttel (Landkreis)","Niedersachsen",119361,"2022-01-24",124,451,377.845359874666
