"","IdLandkreis","Meldedatum","gemeldete Fallzahl des Tages","Laufender Tagesdurchschnitt der vergangenen 7 Tage"
"12556",6531,"2022-04-16",326,531.857142857143
"12557",6532,"2022-04-16",146,439.285714285714
"12558",6533,"2022-04-16",186,257.285714285714
"12559",6534,"2022-04-16",44,434.142857142857
"12560",6611,"2022-04-16",53,230.428571428571
"12561",6631,"2022-04-16",459,525.857142857143
"12562",6632,"2022-04-16",1,173
"12563",6633,"2022-04-16",241,299.285714285714
"12564",6636,"2022-04-16",187,180.428571428571
"12565",7111,"2022-04-16",96,162
"12566",7131,"2022-04-16",131,150.857142857143
"12567",7133,"2022-04-16",115,317.571428571429
"12568",7134,"2022-04-16",117,166.571428571429
"12569",7135,"2022-04-16",42,92.4285714285714
"12570",7137,"2022-04-16",186,289.714285714286
"12571",7138,"2022-04-16",172,268.428571428571
"12572",7143,"2022-04-16",231,460
"12573",7232,"2022-04-16",114,100.428571428571
"12574",7233,"2022-04-16",307,177.714285714286
"12575",7311,"2022-04-16",32,55.4285714285714
"12576",7313,"2022-04-16",11,54.4285714285714
"12577",7314,"2022-04-16",123,184.142857142857
"12578",7318,"2022-04-16",31,64.4285714285714
"12579",7319,"2022-04-16",54,132.428571428571
"12580",7320,"2022-04-16",1,50.5714285714286
"12581",7331,"2022-04-16",107,239.714285714286
"12582",7333,"2022-04-16",178,156.571428571429
"12583",7337,"2022-04-16",32,127.142857142857
"12584",7338,"2022-04-16",128,197.428571428571
"12585",8111,"2022-04-16",366,1048.85714285714
"12586",8115,"2022-04-16",279,593.142857142857
"12587",8116,"2022-04-16",485,783.285714285714
"12588",8117,"2022-04-16",100,284.571428571429
"12589",8118,"2022-04-16",391,667.285714285714
"12590",8119,"2022-04-16",19,781.571428571429
"12591",8125,"2022-04-16",18,461.571428571429
"12592",8126,"2022-04-16",44,149.428571428571
"12593",8127,"2022-04-16",143,293
"12594",8128,"2022-04-16",125,186.857142857143
"12595",8135,"2022-04-16",28,176.571428571429
"12596",8221,"2022-04-16",108,217.285714285714
"12597",8222,"2022-04-16",243,392.714285714286
"12598",8226,"2022-04-16",502,904.571428571429
"12599",8231,"2022-04-16",1,134.571428571429
"12600",8235,"2022-04-16",4,183.142857142857
"12601",8236,"2022-04-16",1,270.428571428571
"12602",8311,"2022-04-16",159,345.857142857143
"12603",8315,"2022-04-16",183,373.857142857143
"12604",8316,"2022-04-16",117,238.428571428571
"12605",8317,"2022-04-16",224,567.571428571429
"12606",8325,"2022-04-16",93,130.857142857143
"12607",8335,"2022-04-16",17,222.571428571429
"12608",8337,"2022-04-16",115,182.571428571429
"12609",8415,"2022-04-16",196,376.428571428571
"12610",8416,"2022-04-16",16,310.857142857143
"12611",8417,"2022-04-16",122,251.571428571429
"12612",8421,"2022-04-16",1,136.714285714286
"12613",8425,"2022-04-16",5,261.428571428571
"12614",8426,"2022-04-16",6,241.142857142857
"12615",8435,"2022-04-16",102,235.142857142857
"12616",8436,"2022-04-16",167,386.285714285714
"12617",8437,"2022-04-16",16,108.857142857143
"12618",9161,"2022-04-16",81,136
"12619",9162,"2022-04-16",1114,1779
"12620",9163,"2022-04-16",22,64.4285714285714
"12621",9171,"2022-04-16",25,136
"12622",9172,"2022-04-16",43,92.2857142857143
"12623",9173,"2022-04-16",42,136.428571428571
"12624",9174,"2022-04-16",121,229.428571428571
"12625",9175,"2022-04-16",178,255.571428571429
"12626",9176,"2022-04-16",218,242.285714285714
"12627",9178,"2022-04-16",198,251.285714285714
"12628",9179,"2022-04-16",246,283.428571428571
"12629",9180,"2022-04-16",30,81.4285714285714
"12630",9181,"2022-04-16",96,181.142857142857
"12631",9182,"2022-04-16",20,164.714285714286
"12632",9183,"2022-04-16",223,221.285714285714
"12633",9184,"2022-04-16",259,419.142857142857
"12634",9185,"2022-04-16",133,128.285714285714
"12635",9186,"2022-04-16",138,159.857142857143
"12636",9187,"2022-04-16",164,324.428571428571
"12637",9188,"2022-04-16",82,146.428571428571
"12638",9189,"2022-04-16",170,225.428571428571
"12639",9190,"2022-04-16",72,192
"12640",9261,"2022-04-16",50,80.2857142857143
"12641",9262,"2022-04-16",32,56.4285714285714
"12642",9263,"2022-04-16",54,62.1428571428571
"12643",9271,"2022-04-16",53,124.714285714286
"12644",9272,"2022-04-16",11,66
"12645",9273,"2022-04-16",153,179.285714285714
"12646",9274,"2022-04-16",125,236.571428571429
"12647",9275,"2022-04-16",113,246.857142857143
"12648",9276,"2022-04-16",22,60
"12649",9277,"2022-04-16",148,137.714285714286
"12650",9278,"2022-04-16",123,140.428571428571
"12651",9279,"2022-04-16",129,111.857142857143
"12652",9361,"2022-04-16",27,52
"12653",9362,"2022-04-16",144,154.142857142857
"12654",9363,"2022-04-16",51,57
"12655",9371,"2022-04-16",120,144
"12656",9372,"2022-04-16",90,163.142857142857
"12657",9373,"2022-04-16",97,544.714285714286
"12658",9374,"2022-04-16",115,157.857142857143
"12659",9375,"2022-04-16",225,240.142857142857
"12660",9376,"2022-04-16",64,184
"12661",9377,"2022-04-16",21,102.285714285714
"12662",9461,"2022-04-16",31,97.2857142857143
"12663",9462,"2022-04-16",107,126.571428571429
"12664",9463,"2022-04-16",48,69.7142857142857
"12665",9464,"2022-04-16",56,56.5714285714286
"12666",9471,"2022-04-16",67,238.142857142857
"12667",9472,"2022-04-16",168,207.285714285714
"12668",9473,"2022-04-16",104,186.285714285714
"12669",9474,"2022-04-16",180,199.857142857143
"12670",9475,"2022-04-16",116,141.142857142857
"12671",9476,"2022-04-16",128,109.857142857143
"12672",9477,"2022-04-16",25,142
"12673",9478,"2022-04-16",60,123.714285714286
"12674",9479,"2022-04-16",106,109.142857142857
"12675",9561,"2022-04-16",15,61.8571428571429
"12676",9562,"2022-04-16",86,143.428571428571
"12677",9563,"2022-04-16",163,189.285714285714
"12678",9564,"2022-04-16",419,681
"12679",9565,"2022-04-16",51,55.2857142857143
"12680",9571,"2022-04-16",77,315.714285714286
"12681",9572,"2022-04-16",191,239.428571428571
"12682",9573,"2022-04-16",202,194.857142857143
"12683",9574,"2022-04-16",151,248.714285714286
"12684",9575,"2022-04-16",48,196.285714285714
"12685",9576,"2022-04-16",234,184
"12686",9577,"2022-04-16",89,129.857142857143
"12687",9661,"2022-04-16",41,115.714285714286
"12688",9662,"2022-04-16",42,84
"12689",9663,"2022-04-16",224,205.714285714286
"12690",9671,"2022-04-16",113,324.714285714286
"12691",9672,"2022-04-16",296,249.428571428571
"12692",9674,"2022-04-16",24,113.857142857143
"12693",9675,"2022-04-16",120,145.571428571429
"12694",9676,"2022-04-16",190,210.857142857143
"12695",9677,"2022-04-16",136,212.428571428571
"12696",9678,"2022-04-16",72,219.428571428571
"12697",9679,"2022-04-16",321,320.571428571429
"12698",9761,"2022-04-16",208,336.857142857143
"12699",9762,"2022-04-16",28,67
"12700",9763,"2022-04-16",32,87.2857142857143
"12701",9764,"2022-04-16",71,59.7142857142857
"12702",9772,"2022-04-16",563,340.428571428571
"12703",9773,"2022-04-16",105,191.714285714286
"12704",9774,"2022-04-16",63,160.857142857143
"12705",9775,"2022-04-16",48,172.142857142857
"12706",9776,"2022-04-16",48,108.142857142857
"12707",9777,"2022-04-16",247,237.571428571429
"12708",9778,"2022-04-16",48,155.571428571429
"12709",9779,"2022-04-16",89,202.857142857143
"12710",9780,"2022-04-16",75,225.142857142857
"12711",10041,"2022-04-16",140,525.142857142857
"12712",10043,"2022-04-16",290,535.857142857143
"12713",10044,"2022-04-16",449,414.142857142857
"12714",10045,"2022-04-16",208,291.285714285714
"12715",10046,"2022-04-16",152,239.428571428571
"12716",11002,"2022-04-16",145,230.857142857143
"12717",11003,"2022-04-16",269,397
"12718",11004,"2022-04-16",59,318
"12719",11006,"2022-04-16",2,200.285714285714
"12720",11007,"2022-04-16",1,230.285714285714
"12721",11008,"2022-04-16",69,192.285714285714
"12722",11009,"2022-04-16",7,206.285714285714
"12723",11012,"2022-04-16",69,151.285714285714
"12724",12052,"2022-04-16",1,164.142857142857
"12725",12060,"2022-04-16",1,95.2857142857143
"12726",12063,"2022-04-16",23,104
"12727",12064,"2022-04-16",41,127.142857142857
"12728",12066,"2022-04-16",102,106.857142857143
"12729",12067,"2022-04-16",78,161.285714285714
"12730",12069,"2022-04-16",85,196.142857142857
"12731",12071,"2022-04-16",58,130.285714285714
"12732",12072,"2022-04-16",83,150.142857142857
"12733",13003,"2022-04-16",200,310.571428571429
"12734",13004,"2022-04-16",13,128
"12735",13071,"2022-04-16",200,374.714285714286
"12736",13072,"2022-04-16",263,324.285714285714
"12737",13073,"2022-04-16",85,265
"12738",13074,"2022-04-16",72,255.285714285714
"12739",13075,"2022-04-16",71,262.857142857143
"12740",13076,"2022-04-16",9,323.285714285714
"12741",14511,"2022-04-16",34,220.285714285714
"12742",14522,"2022-04-16",122,385.428571428571
"12743",14523,"2022-04-16",82,237.428571428571
"12744",14524,"2022-04-16",149,290
"12745",14612,"2022-04-16",259,695.428571428571
"12746",14625,"2022-04-16",100,325.571428571429
"12747",14626,"2022-04-16",113,235.285714285714
"12748",14713,"2022-04-16",223,860
"12749",14730,"2022-04-16",214,244.285714285714
"12750",15002,"2022-04-16",203,279.857142857143
"12751",15082,"2022-04-16",74,183.857142857143
"12752",15084,"2022-04-16",89,519.857142857143
"12753",15085,"2022-04-16",236,243.571428571429
"12754",15088,"2022-04-16",5,299
"12755",15089,"2022-04-16",12,119.571428571429
"12756",15090,"2022-04-16",2,123
"12757",15091,"2022-04-16",12,124.571428571429
"12758",16055,"2022-04-16",15,115.285714285714
"12759",16061,"2022-04-16",111,122
"12760",16062,"2022-04-16",10,37.7142857142857
"12761",16063,"2022-04-16",59,154.857142857143
"12762",16066,"2022-04-16",36,128.857142857143
"12763",16068,"2022-04-16",10,41.7142857142857
"12764",16070,"2022-04-16",44,130.285714285714
"12765",16072,"2022-04-16",68,104.857142857143
"12766",16073,"2022-04-16",3,93.2857142857143
"12767",16074,"2022-04-16",88,77
"12768",16075,"2022-04-16",18,54.8571428571429
"12769",16076,"2022-04-16",511,266.285714285714
"12770",16077,"2022-04-16",18,81
"12771",11000,"2022-04-16",621,2700.71428571429
"12772",1001,"2022-04-15",95,146.285714285714
"12773",1002,"2022-04-15",307,458
"12774",1051,"2022-04-15",215,263.571428571429
"12775",1053,"2022-04-15",297,339.428571428571
"12776",1056,"2022-04-15",372,469.285714285714
"12777",1059,"2022-04-15",301,359.714285714286
"12778",1060,"2022-04-15",309,545
"12779",1061,"2022-04-15",44,223.857142857143
"12780",2000,"2022-04-15",2924,3326.14285714286
"12781",3151,"2022-04-15",356,299.285714285714
"12782",3154,"2022-04-15",96,131.857142857143
"12783",3157,"2022-04-15",232,255.285714285714
"12784",3159,"2022-04-15",45,493
"12785",3241,"2022-04-15",915,1440.28571428571
"12786",3255,"2022-04-15",134,150.428571428571
"12787",3257,"2022-04-15",2,390.285714285714
"12788",3353,"2022-04-15",280,530
"12789",3355,"2022-04-15",222,348.714285714286
"12790",3356,"2022-04-15",195,245.857142857143
"12791",3357,"2022-04-15",500,396.142857142857
"12792",3358,"2022-04-15",177,250.714285714286
"12793",3359,"2022-04-15",431,437.571428571429
"12794",3402,"2022-04-15",102,110.857142857143
"12795",3403,"2022-04-15",341,386.428571428571
"12796",3404,"2022-04-15",160,253.428571428571
"12797",3405,"2022-04-15",119,136.571428571429
"12798",3451,"2022-04-15",231,223.142857142857
"12799",3452,"2022-04-15",390,486.428571428571
"12800",3453,"2022-04-15",5,539.714285714286
"12801",3454,"2022-04-15",717,942.714285714286
"12802",3455,"2022-04-15",205,204.571428571429
"12803",3456,"2022-04-15",494,404.142857142857
"12804",3457,"2022-04-15",214,376.571428571429
"12805",3458,"2022-04-15",199,331.571428571429
"12806",3459,"2022-04-15",392,664
"12807",3460,"2022-04-15",79,380.142857142857
"12808",3461,"2022-04-15",175,208
"12809",4011,"2022-04-15",4,856.428571428571
"12810",4012,"2022-04-15",68,162
"12811",5111,"2022-04-15",532,693.285714285714
"12812",5112,"2022-04-15",365,357.714285714286
"12813",5113,"2022-04-15",143,601.142857142857
"12814",5114,"2022-04-15",215,272
"12815",5116,"2022-04-15",287,342.714285714286
"12816",5117,"2022-04-15",30,178.285714285714
"12817",5119,"2022-04-15",105,210.571428571429
"12818",5124,"2022-04-15",7,360.142857142857
"12819",5154,"2022-04-15",311,426.857142857143
"12820",5158,"2022-04-15",394,612.428571428571
"12821",5162,"2022-04-15",577,619.857142857143
"12822",5166,"2022-04-15",407,430.857142857143
"12823",5170,"2022-04-15",270,577.571428571429
"12824",5314,"2022-04-15",18,285.571428571429
"12825",5315,"2022-04-15",851,1042.28571428571
"12826",5316,"2022-04-15",124,149.428571428571
"12827",5334,"2022-04-15",444,859.714285714286
"12828",5362,"2022-04-15",618,565.142857142857
"12829",5366,"2022-04-15",325,279.285714285714
"12830",5374,"2022-04-15",224,354.142857142857
"12831",5378,"2022-04-15",275,331.142857142857
"12832",5382,"2022-04-15",447,579.428571428571
"12833",5512,"2022-04-15",97,132
"12834",5513,"2022-04-15",174,272.857142857143
"12835",5515,"2022-04-15",308,544.142857142857
"12836",5554,"2022-04-15",776,874
"12837",5558,"2022-04-15",4,565.428571428571
"12838",5562,"2022-04-15",1010,761.428571428571
"12839",5566,"2022-04-15",503,945.714285714286
"12840",5570,"2022-04-15",662,698
"12841",5711,"2022-04-15",1044,627.142857142857
"12842",5754,"2022-04-15",430,628.285714285714
"12843",5758,"2022-04-15",435,449.285714285714
"12844",5766,"2022-04-15",333,476.714285714286
"12845",5913,"2022-04-15",487,804.285714285714
"12846",5914,"2022-04-15",111,243.142857142857
"12847",5915,"2022-04-15",237,256.857142857143
"12848",5916,"2022-04-15",2,189.142857142857
"12849",5954,"2022-04-15",307,645
"12850",5966,"2022-04-15",159,239.571428571429
"12851",5970,"2022-04-15",496,451
"12852",5974,"2022-04-15",218,377.285714285714
"12853",6411,"2022-04-15",34,201.571428571429
"12854",6412,"2022-04-15",993,917.285714285714
"12855",6413,"2022-04-15",64,129.142857142857
"12856",6431,"2022-04-15",307,339.285714285714
"12857",6432,"2022-04-15",124,419.714285714286
"12858",6433,"2022-04-15",251,353.714285714286
"12859",6435,"2022-04-15",329,608.285714285714
"12860",6436,"2022-04-15",224,364.285714285714
"12861",6438,"2022-04-15",66,440
"12862",6440,"2022-04-15",84,412.142857142857
"12863",6531,"2022-04-15",583,560.714285714286
"12864",6532,"2022-04-15",267,454.714285714286
"12865",6533,"2022-04-15",78,253.285714285714
"12866",6534,"2022-04-15",229,438.571428571429
"12867",6611,"2022-04-15",255,268.142857142857
"12868",6631,"2022-04-15",366,523
"12869",6632,"2022-04-15",4,173.714285714286
"12870",6633,"2022-04-15",287,321.857142857143
"12871",6634,"2022-04-15",328,341
"12872",6636,"2022-04-15",90,188.142857142857
"12873",7111,"2022-04-15",104,168.571428571429
"12874",7131,"2022-04-15",88,158
"12875",7134,"2022-04-15",151,165.428571428571
"12876",7135,"2022-04-15",72,104.857142857143
"12877",7137,"2022-04-15",148,309.142857142857
"12878",7138,"2022-04-15",268,286.857142857143
"12879",7211,"2022-04-15",150,178
"12880",7231,"2022-04-15",146,220.857142857143
"12881",7235,"2022-04-15",107,261.142857142857
"12882",7311,"2022-04-15",22,54.1428571428571
"12883",7313,"2022-04-15",50,55.8571428571429
"12884",7314,"2022-04-15",112,179.428571428571
"12885",7318,"2022-04-15",52,68.1428571428571
"12886",7333,"2022-04-15",44,135.714285714286
"12887",7337,"2022-04-15",94,123.285714285714
"12888",7338,"2022-04-15",112,197
"12889",8115,"2022-04-15",276,595.571428571429
"12890",8116,"2022-04-15",580,833.571428571429
"12891",8117,"2022-04-15",125,296.571428571429
"12892",8118,"2022-04-15",372,709.142857142857
"12893",8119,"2022-04-15",17,786.428571428571
"12894",8125,"2022-04-15",29,463.142857142857
"12895",8126,"2022-04-15",46,156.142857142857
"12896",8127,"2022-04-15",258,315.428571428571
"12897",8128,"2022-04-15",155,193.714285714286
"12898",8135,"2022-04-15",45,175.714285714286
"12899",8212,"2022-04-15",369,425.571428571429
"12900",8215,"2022-04-15",569,891.285714285714
"12901",8221,"2022-04-15",242,227.714285714286
"12902",8222,"2022-04-15",271,397
"12903",8226,"2022-04-15",1016,929.714285714286
"12904",8231,"2022-04-15",3,136
"12905",8236,"2022-04-15",1,271.571428571429
"12906",8311,"2022-04-15",304,354.571428571429
"12907",8315,"2022-04-15",373,379.428571428571
"12908",8316,"2022-04-15",138,245.285714285714
"12909",8317,"2022-04-15",389,592.428571428571
"12910",8325,"2022-04-15",85,130.285714285714
"12911",8327,"2022-04-15",21,121.428571428571
"12912",8335,"2022-04-15",243,256.857142857143
"12913",8337,"2022-04-15",129,185.714285714286
"12914",8415,"2022-04-15",220,390
"12915",8416,"2022-04-15",13,308.714285714286
"12916",8417,"2022-04-15",152,256.571428571429
"12917",8421,"2022-04-15",65,156.428571428571
"12918",8425,"2022-04-15",140,300.428571428571
"12919",8426,"2022-04-15",11,242.142857142857
"12920",8435,"2022-04-15",218,260.571428571429
"12921",8436,"2022-04-15",182,417.142857142857
"12922",8437,"2022-04-15",1,124.285714285714
"12923",9161,"2022-04-15",80,141.285714285714
"12924",9162,"2022-04-15",1318,1850.85714285714
"12925",9163,"2022-04-15",57,66.1428571428571
"12926",9171,"2022-04-15",89,153.428571428571
"12927",9172,"2022-04-15",92,97.4285714285714
"12928",9173,"2022-04-15",65,145.714285714286
"12929",9174,"2022-04-15",263,244.857142857143
"12930",9175,"2022-04-15",203,244.571428571429
"12931",9178,"2022-04-15",178,248.571428571429
"12932",9179,"2022-04-15",318,263.571428571429
"12933",9180,"2022-04-15",101,86.5714285714286
"12934",9181,"2022-04-15",128,173.285714285714
"12935",9182,"2022-04-15",17,170.571428571429
"12936",9184,"2022-04-15",226,428.857142857143
"12937",9185,"2022-04-15",83,132
"12938",9186,"2022-04-15",158,168.142857142857
"12939",9187,"2022-04-15",184,317.857142857143
"12940",9188,"2022-04-15",116,161.142857142857
"12941",9189,"2022-04-15",118,220
"12942",9190,"2022-04-15",1,201.285714285714
"12943",9261,"2022-04-15",12,84.2857142857143
"12944",9262,"2022-04-15",57,61.8571428571429
"12945",9263,"2022-04-15",20,57.1428571428571
"12946",9271,"2022-04-15",124,133.571428571429
"12947",9272,"2022-04-15",57,77
"12948",9273,"2022-04-15",74,182.714285714286
"12949",9274,"2022-04-15",127,247.857142857143
"12950",9275,"2022-04-15",167,263
"12951",9276,"2022-04-15",82,63.2857142857143
"12952",9277,"2022-04-15",84,139
"12953",9278,"2022-04-15",70,132.714285714286
"12954",9279,"2022-04-15",61,109.714285714286
"12955",9361,"2022-04-15",58,54.8571428571429
"12956",9362,"2022-04-15",83,157.285714285714
"12957",9363,"2022-04-15",14,53.5714285714286
"12958",9371,"2022-04-15",103,144
"12959",9372,"2022-04-15",123,169.857142857143
"12960",9373,"2022-04-15",97,548
"12961",9374,"2022-04-15",51,153
"12962",9375,"2022-04-15",105,237.428571428571
"12963",9376,"2022-04-15",122,194.857142857143
"12964",9377,"2022-04-15",131,114.571428571429
"12965",9461,"2022-04-15",81,104.571428571429
"12966",9462,"2022-04-15",68,124.571428571429
"12967",9463,"2022-04-15",85,65.8571428571429
"12968",9464,"2022-04-15",68,60
"12969",9471,"2022-04-15",244,265.714285714286
"12970",9472,"2022-04-15",132,204.714285714286
"12971",9473,"2022-04-15",250,189.857142857143
"12972",9474,"2022-04-15",131,200.857142857143
"12973",9475,"2022-04-15",151,153.428571428571
"12974",9476,"2022-04-15",41,115.714285714286
"12975",9477,"2022-04-15",108,158.142857142857
"12976",9478,"2022-04-15",101,129.428571428571
"12977",9479,"2022-04-15",72,117.857142857143
"12978",9561,"2022-04-15",68,63
"12979",9562,"2022-04-15",145,156.571428571429
"12980",9563,"2022-04-15",196,190.857142857143
"12981",9564,"2022-04-15",593,695.714285714286
"12982",9565,"2022-04-15",32,54.2857142857143
"12983",9571,"2022-04-15",248,317.571428571429
"12984",9572,"2022-04-15",230,255.285714285714
"12985",9573,"2022-04-15",232,197.285714285714
"12986",9574,"2022-04-15",173,258.571428571429
"12987",9575,"2022-04-15",126,211.285714285714
"12988",9576,"2022-04-15",161,184.571428571429
"12989",9577,"2022-04-15",107,139.571428571429
"12990",9661,"2022-04-15",106,122.428571428571
"12991",9662,"2022-04-15",62,90.5714285714286
"12992",9663,"2022-04-15",102,209.285714285714
"12993",9671,"2022-04-15",272,337.142857142857
"12994",9673,"2022-04-15",125,168
"12995",9674,"2022-04-15",146,138.571428571429
"12996",9675,"2022-04-15",61,156.285714285714
"12997",9676,"2022-04-15",96,216.285714285714
"12998",9677,"2022-04-15",318,216.285714285714
"12999",9678,"2022-04-15",164,239.142857142857
"13000",9679,"2022-04-15",220,316.714285714286
"13001",9761,"2022-04-15",282,342.428571428571
"13002",9763,"2022-04-15",78,114.857142857143
"13003",9764,"2022-04-15",6,58
"13004",9772,"2022-04-15",4,301.428571428571
"13005",9773,"2022-04-15",136,199.857142857143
"13006",9774,"2022-04-15",95,167.571428571429
"13007",9775,"2022-04-15",130,190.714285714286
"13008",9776,"2022-04-15",52,117.714285714286
"13009",9777,"2022-04-15",1,237.857142857143
"13010",9778,"2022-04-15",56,178
"13011",9779,"2022-04-15",93,219.857142857143
"13012",9780,"2022-04-15",193,257
"13013",10041,"2022-04-15",503,591.142857142857
"13014",10042,"2022-04-15",241,207.142857142857
"13015",11002,"2022-04-15",60,221.714285714286
"13016",11005,"2022-04-15",41,153.142857142857
"13017",11006,"2022-04-15",2,206.714285714286
"13018",11007,"2022-04-15",5,230.571428571429
"13019",11008,"2022-04-15",75,185.857142857143
"13020",11009,"2022-04-15",3,205.428571428571
"13021",11012,"2022-04-15",115,146.142857142857
"13022",12053,"2022-04-15",67,60.5714285714286
"13023",12054,"2022-04-15",1,199.857142857143
"13024",12063,"2022-04-15",61,107.142857142857
"13025",12064,"2022-04-15",110,140.714285714286
"13026",12066,"2022-04-15",19,103.142857142857
"13027",12067,"2022-04-15",6,174.285714285714
"13028",12069,"2022-04-15",37,212.571428571429
"13029",12071,"2022-04-15",90,129.142857142857
"13030",12072,"2022-04-15",44,156.285714285714
"13031",13003,"2022-04-15",294,328.142857142857
"13032",13004,"2022-04-15",100,141.285714285714
"13033",13071,"2022-04-15",217,377.285714285714
"13034",13072,"2022-04-15",217,358.428571428571
"13035",13073,"2022-04-15",195,277
"13036",13074,"2022-04-15",157,251.857142857143
"13037",13075,"2022-04-15",294,300.714285714286
"13038",13076,"2022-04-15",366,393.857142857143
"13039",14511,"2022-04-15",12,259
"13040",14522,"2022-04-15",96,508.428571428571
"13041",14523,"2022-04-15",181,265.571428571429
"13042",14524,"2022-04-15",166,311.571428571429
"13043",14612,"2022-04-15",230,722.428571428571
"13044",14625,"2022-04-15",120,341.142857142857
"13045",14626,"2022-04-15",66,242.714285714286
"13046",14713,"2022-04-15",816,899.857142857143
"13047",14729,"2022-04-15",236,341.285714285714
"13048",14730,"2022-04-15",47,240.857142857143
"13049",15002,"2022-04-15",289,304.142857142857
"13050",15082,"2022-04-15",98,188
"13051",15084,"2022-04-15",115,541.428571428571
"13052",15085,"2022-04-15",248,246.428571428571
"13053",15089,"2022-04-15",103,134.714285714286
"13054",15090,"2022-04-15",1,122.857142857143
"13055",15091,"2022-04-15",112,136.142857142857
"13056",16061,"2022-04-15",48,125
"13057",16062,"2022-04-15",44,40
"13058",16063,"2022-04-15",162,173.142857142857
"13059",16066,"2022-04-15",74,134.428571428571
"13060",16068,"2022-04-15",7,42.4285714285714
"13061",16070,"2022-04-15",46,155.571428571429
"13062",16072,"2022-04-15",58,106
"13063",16073,"2022-04-15",2,115.285714285714
"13064",16075,"2022-04-15",61,56.7142857142857
"13065",16076,"2022-04-15",287,213.571428571429
"13066",16077,"2022-04-15",43,89.5714285714286
"13067",11000,"2022-04-15",301,2668.14285714286
"13068",1001,"2022-04-14",173,146.142857142857
"13069",1002,"2022-04-14",377,485.285714285714
"13070",1003,"2022-04-14",508,463.285714285714
"13071",1004,"2022-04-14",130,122.142857142857
"13072",1051,"2022-04-14",326,272.714285714286
"13073",1053,"2022-04-14",445,348
"13074",1054,"2022-04-14",479,423.714285714286
"13075",1055,"2022-04-14",818,542.142857142857
"13076",1056,"2022-04-14",604,496.857142857143
"13077",1057,"2022-04-14",252,269.142857142857
"13078",1058,"2022-04-14",554,502.714285714286
"13079",1059,"2022-04-14",582,377.428571428571
"13080",1060,"2022-04-14",711,590.857142857143
"13081",1061,"2022-04-14",366,245.142857142857
"13082",1062,"2022-04-14",466,516.571428571429
"13083",2000,"2022-04-14",4070,3462.42857142857
"13084",3101,"2022-04-14",459,559.857142857143
"13085",3102,"2022-04-14",109,363.857142857143
"13086",3103,"2022-04-14",221,210.285714285714
"13087",3151,"2022-04-14",466,297.142857142857
"13088",3153,"2022-04-14",238,269.428571428571
"13089",3154,"2022-04-14",152,139.571428571429
"13090",3155,"2022-04-14",220,323.857142857143
"13091",3157,"2022-04-14",283,268
"13092",3158,"2022-04-14",196,274.857142857143
"13093",3159,"2022-04-14",752,567.714285714286
"13094",3241,"2022-04-14",1636,1590.28571428571
"13095",3251,"2022-04-14",597,678
"13096",3252,"2022-04-14",239,388.142857142857
"13097",3254,"2022-04-14",528,431.571428571429
"13098",3255,"2022-04-14",137,151.571428571429
"13099",3256,"2022-04-14",518,401.714285714286
"13100",3257,"2022-04-14",433,440.142857142857
"13101",3351,"2022-04-14",375,405.857142857143
"13102",3352,"2022-04-14",529,688.428571428571
"13103",3353,"2022-04-14",1042,554
"13104",3354,"2022-04-14",217,221.285714285714
"13105",3355,"2022-04-14",484,387.428571428571
"13106",3356,"2022-04-14",357,252.857142857143
"13107",3357,"2022-04-14",501,379.571428571429
"13108",3358,"2022-04-14",310,264.714285714286
"13109",3359,"2022-04-14",585,447.714285714286
"13110",3360,"2022-04-14",191,376.857142857143
"13111",3361,"2022-04-14",325,398
"13112",3401,"2022-04-14",225,219.857142857143
"13113",3402,"2022-04-14",131,113.285714285714
"13114",3403,"2022-04-14",517,393.714285714286
"13115",3404,"2022-04-14",278,283.571428571429
"13116",3405,"2022-04-14",161,145.428571428571
"13117",3451,"2022-04-14",286,242.714285714286
"13118",3452,"2022-04-14",628,489.714285714286
"13119",3453,"2022-04-14",1012,617.142857142857
"13120",3454,"2022-04-14",1390,1022.28571428571
"13121",3455,"2022-04-14",243,214.285714285714
"13122",3456,"2022-04-14",440,432.142857142857
"13123",3457,"2022-04-14",523,395
"13124",3458,"2022-04-14",470,360.142857142857
"13125",3459,"2022-04-14",869,724.571428571429
"13126",3460,"2022-04-14",412,439.714285714286
"13127",3461,"2022-04-14",183,215.714285714286
"13128",3462,"2022-04-14",174,241.571428571429
"13129",4011,"2022-04-14",935,963.142857142857
"13130",4012,"2022-04-14",208,176
"13131",5111,"2022-04-14",962,748.571428571429
"13132",5112,"2022-04-14",415,364.428571428571
"13133",5113,"2022-04-14",604,708.857142857143
"13134",5114,"2022-04-14",334,297.857142857143
"13135",5116,"2022-04-14",381,358.571428571429
"13136",5117,"2022-04-14",366,204.857142857143
"13137",5119,"2022-04-14",303,226.571428571429
"13138",5120,"2022-04-14",151,165.571428571429
"13139",5122,"2022-04-14",228,319.142857142857
"13140",5124,"2022-04-14",463,439.714285714286
"13141",5154,"2022-04-14",728,458.142857142857
"13142",5158,"2022-04-14",777,644.285714285714
"13143",5162,"2022-04-14",967,610.285714285714
"13144",5166,"2022-04-14",545,448.714285714286
"13145",5170,"2022-04-14",953,644
"13146",5314,"2022-04-14",392,338.285714285714
"13147",5315,"2022-04-14",1283,1083.14285714286
"13148",5316,"2022-04-14",207,171.428571428571
"13149",5334,"2022-04-14",984,956.714285714286
